change_id,entity_id,implemented_at,risk,change_type,state,data_classification
CHG-000875,COMP-0202,2024-01-11T06:17:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000883,COMP-0258,2024-01-11T06:59:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000884,COMP-0265,2024-01-11T09:40:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000890,COMP-0307,2024-01-11T10:41:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000896,COMP-0349,2024-01-11T10:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000904,COMP-0405,2024-01-11T14:14:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000905,COMP-0412,2024-01-11T13:20:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000906,COMP-0419,2024-01-11T16:10:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000908,COMP-0433,2024-01-11T16:09:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000913,COMP-0468,2024-01-11T15:59:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000921,COMP-0024,2024-01-11T20:09:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000922,COMP-0031,2024-01-11T18:02:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000927,COMP-0066,2024-01-11T21:03:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000929,COMP-0080,2024-01-11T22:06:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000932,COMP-0101,2024-01-11T23:18:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000934,COMP-0115,2024-01-11T23:26:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000936,COMP-0129,2024-01-11T22:35:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000937,COMP-0136,2024-01-11T22:35:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000938,COMP-0143,2024-01-12T00:04:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000942,VENDOR-0006,2024-01-12T00:25:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000943,VENDOR-0013,2024-01-12T02:14:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000944,VENDOR-0020,2024-01-12T00:15:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000948,VENDOR-0048,2024-01-12T03:09:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000950,VENDOR-0002,2024-01-12T01:56:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000951,VENDOR-0009,2024-01-12T03:37:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000957,VENDOR-0051,2024-01-12T05:30:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000961,VENDOR-0019,2024-01-12T05:34:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000964,VENDOR-0040,2024-01-12T05:43:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000966,VENDOR-0054,2024-01-12T08:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000972,VENDOR-0036,2024-01-12T09:41:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000979,VENDOR-0025,2024-01-12T12:48:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000982,VENDOR-0046,2024-01-12T11:41:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000985,VENDOR-0007,2024-01-12T12:07:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000990,VENDOR-0042,2024-01-12T15:47:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000995,VENDOR-0017,2024-01-12T16:43:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-000997,VENDOR-0031,2024-01-12T15:20:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001007,VENDOR-0041,2024-01-12T19:30:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001009,VENDOR-0055,2024-01-12T20:08:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001010,VENDOR-0002,2024-01-12T20:51:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001011,VENDOR-0009,2024-01-12T20:33:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001013,VENDOR-0023,2024-01-12T20:13:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001014,VENDOR-0030,2024-01-12T22:15:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001017,VENDOR-0051,2024-01-12T22:35:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001025,VENDOR-0047,2024-01-13T00:18:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001027,VENDOR-0001,2024-01-13T01:02:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001028,VENDOR-0008,2024-01-13T01:10:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001034,VENDOR-0050,2024-01-13T01:42:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001035,VENDOR-0057,2024-01-13T04:12:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001036,VENDOR-0004,2024-01-13T03:52:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001039,INFRA-0109,2024-01-13T03:45:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001044,INFRA-0004,2024-01-13T06:39:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001047,INFRA-0025,2024-01-13T05:54:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001049,INFRA-0039,2024-01-13T05:54:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001056,INFRA-0088,2024-01-13T08:48:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001057,INFRA-0095,2024-01-13T10:05:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001058,INFRA-0102,2024-01-13T10:39:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001061,INFRA-0123,2024-01-13T11:04:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001062,INFRA-0130,2024-01-13T09:51:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001063,INFRA-0137,2024-01-13T10:59:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001066,VENDOR-0026,2024-01-13T12:31:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001068,VENDOR-0040,2024-01-13T13:27:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001072,VENDOR-0008,2024-01-13T14:36:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001078,VENDOR-0050,2024-01-13T14:06:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001080,VENDOR-0004,2024-01-13T14:34:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001081,VENDOR-0011,2024-01-13T16:27:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001082,VENDOR-0018,2024-01-13T16:58:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001083,VENDOR-0025,2024-01-13T18:21:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001094,VENDOR-0042,2024-01-13T18:33:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001098,VENDOR-0010,2024-01-13T22:03:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001099,VENDOR-0017,2024-01-13T22:41:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001103,VENDOR-0045,2024-01-13T23:38:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001106,COMP-0123,2024-01-13T22:11:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001109,COMP-0144,2024-01-14T00:26:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001114,COMP-0179,2024-01-14T03:02:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001116,COMP-0193,2024-01-14T02:45:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001124,COMP-0249,2024-01-14T05:36:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001128,COMP-0277,2024-01-14T06:56:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001131,COMP-0298,2024-01-14T05:59:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001132,COMP-0305,2024-01-14T06:11:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001134,COMP-0319,2024-01-14T08:33:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001135,COMP-0326,2024-01-14T08:22:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001139,COMP-0354,2024-01-14T08:53:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001145,COMP-0396,2024-01-14T09:16:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001153,COMP-0452,2024-01-14T11:38:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001157,COMP-0480,2024-01-14T13:40:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001159,DATA-0020,2024-01-14T14:25:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001160,DATA-0027,2024-01-14T14:13:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001164,DATA-0055,2024-01-14T15:21:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001169,DATA-0090,2024-01-14T17:22:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001170,DATA-0097,2024-01-14T17:47:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001171,DATA-0104,2024-01-14T19:03:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001174,DATA-0125,2024-01-14T20:08:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001176,DATA-0139,2024-01-14T18:20:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001177,DATA-0146,2024-01-14T20:12:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001181,DATA-0014,2024-01-14T20:53:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001190,DATA-0077,2024-01-14T22:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001191,DATA-0084,2024-01-14T23:35:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001194,DATA-0105,2024-01-14T23:13:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001205,DATA-0022,2024-01-15T02:56:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001214,DATA-0085,2024-01-15T06:13:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001219,DATA-0120,2024-01-15T07:27:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001226,DATA-0044,2024-01-15T10:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001229,DATA-0065,2024-01-15T10:42:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001237,DATA-0121,2024-01-15T13:51:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001240,DATA-0142,2024-01-15T12:12:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001242,DATA-0156,2024-01-15T13:08:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001256,DATA-0094,2024-01-15T17:05:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001261,DATA-0129,2024-01-15T19:03:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001263,DATA-0143,2024-01-15T19:13:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001270,DATA-0032,2024-01-15T20:39:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001271,DATA-0039,2024-01-15T22:20:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001272,DATA-0046,2024-01-15T22:32:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001276,DATA-0074,2024-01-15T22:28:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001284,DATA-0130,2024-01-16T00:47:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001285,DATA-0137,2024-01-16T01:02:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001289,DATA-0005,2024-01-16T03:27:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001290,DATA-0012,2024-01-16T04:00:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001291,DATA-0019,2024-01-16T03:45:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001293,DATA-0033,2024-01-16T03:26:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001297,DATA-0061,2024-01-16T06:02:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001303,DATA-0103,2024-01-16T07:00:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001307,POL-0005,2024-01-16T08:01:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001308,POL-0012,2024-01-16T09:19:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001310,POL-0026,2024-01-16T09:14:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001317,POL-0005,2024-01-16T10:34:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001319,POL-0019,2024-01-16T12:15:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001320,POL-0026,2024-01-16T11:12:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001322,POL-0040,2024-01-16T12:05:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001323,POL-0047,2024-01-16T12:43:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001330,POL-0026,2024-01-16T15:22:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001331,POL-0033,2024-01-16T14:59:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001333,POL-0047,2024-01-16T15:44:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001335,POL-0061,2024-01-16T16:54:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001337,POL-0005,2024-01-16T15:32:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001341,POL-0033,2024-01-16T16:47:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001344,POL-0054,2024-01-16T19:19:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001349,POL-0019,2024-01-16T19:13:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001350,POL-0026,2024-01-16T20:04:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001351,POL-0033,2024-01-16T20:48:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001352,POL-0040,2024-01-16T22:14:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001354,POL-0054,2024-01-16T20:09:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001359,POL-0019,2024-01-16T22:08:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001360,POL-0026,2024-01-16T22:27:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001362,POL-0040,2024-01-17T00:05:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001363,POL-0047,2024-01-16T23:25:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001364,POL-0054,2024-01-17T01:36:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001365,POL-0061,2024-01-17T02:14:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001367,POL-0005,2024-01-17T02:43:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001372,POL-0040,2024-01-17T02:21:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001374,POL-0054,2024-01-17T02:24:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001375,POL-0061,2024-01-17T04:44:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001379,POL-0019,2024-01-17T04:10:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001385,POL-0061,2024-01-17T06:51:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001386,POL-0068,2024-01-17T05:31:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001387,POL-0005,2024-01-17T07:17:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001392,POL-0040,2024-01-17T08:39:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001394,POL-0054,2024-01-17T07:32:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001399,POL-0022,2024-01-17T11:24:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001402,POL-0043,2024-01-17T12:44:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001403,POL-0050,2024-01-17T11:21:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001404,POL-0057,2024-01-17T11:12:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001406,POL-0001,2024-01-17T12:11:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001414,POL-0057,2024-01-17T13:12:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001415,POL-0064,2024-01-17T16:06:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001417,POL-0008,2024-01-17T16:17:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001420,POL-0029,2024-01-17T17:42:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001421,POL-0036,2024-01-17T15:35:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001430,POL-0029,2024-01-17T18:39:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001434,POL-0057,2024-01-17T21:26:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001435,POL-0064,2024-01-17T21:28:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001440,POL-0029,2024-01-17T22:42:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001441,POL-0036,2024-01-17T22:03:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001445,POL-0064,2024-01-17T22:27:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001446,POL-0001,2024-01-18T00:17:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001449,POL-0022,2024-01-18T00:07:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001455,POL-0064,2024-01-18T00:50:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001456,POL-0001,2024-01-18T01:46:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001459,POL-0022,2024-01-18T02:16:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001461,POL-0036,2024-01-18T03:53:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001466,POL-0001,2024-01-18T04:38:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001467,POL-0008,2024-01-18T04:58:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001469,POL-0022,2024-01-18T07:35:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001474,POL-0057,2024-01-18T09:06:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001476,POL-0001,2024-01-18T07:08:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001478,POL-0015,2024-01-18T10:02:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001484,POL-0057,2024-01-18T11:42:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001496,POL-0001,2024-01-18T13:36:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001499,POL-0022,2024-01-18T15:27:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001503,POL-0050,2024-01-18T17:07:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001506,POL-0001,2024-01-18T17:17:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001507,POL-0008,2024-01-18T17:39:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001508,POL-0015,2024-01-18T17:29:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001510,POL-0029,2024-01-18T17:04:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001512,POL-0043,2024-01-18T16:59:00+00:00,MEDIUM,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001514,POL-0057,2024-01-18T18:45:00+00:00,HIGH,POLICY,IMPLEMENTED,SYNTHETIC
CHG-001517,DATA-0095,2024-01-18T20:55:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001524,DATA-0144,2024-01-18T20:26:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001542,DATA-0110,2024-01-19T03:00:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001550,DATA-0006,2024-01-19T05:06:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001551,DATA-0013,2024-01-19T06:00:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001555,DATA-0041,2024-01-19T05:48:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001561,DATA-0083,2024-01-19T07:47:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001563,DATA-0097,2024-01-19T09:19:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001564,DATA-0104,2024-01-19T07:54:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001567,DATA-0125,2024-01-19T11:11:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001572,DATA-0160,2024-01-19T10:56:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001578,DATA-0042,2024-01-19T14:09:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001580,DATA-0056,2024-01-19T14:02:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001584,DATA-0084,2024-01-19T16:13:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001592,DATA-0140,2024-01-19T18:05:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001599,DATA-0029,2024-01-19T19:01:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001603,DATA-0057,2024-01-19T18:52:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001606,DATA-0078,2024-01-19T21:21:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001608,DATA-0092,2024-01-19T22:52:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001614,DATA-0134,2024-01-19T22:56:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001619,DATA-0009,2024-01-20T00:25:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001621,DATA-0023,2024-01-20T02:20:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001627,DATA-0065,2024-01-20T01:58:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001630,DATA-0086,2024-01-20T03:10:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001645,DATA-0031,2024-01-20T08:08:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001647,DATA-0045,2024-01-20T10:04:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001648,DATA-0052,2024-01-20T08:22:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001649,DATA-0059,2024-01-20T10:10:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001651,DATA-0073,2024-01-20T10:59:00+00:00,MEDIUM,STANDARD,IMPLEMENTED,SYNTHETIC
CHG-001654,DATA-0094,2024-01-20T10:48:00+00:00,HIGH,STANDARD,IMPLEMENTED,SYNTHETIC
