relationship_id,source_entity_id,relationship_type,target_entity_id,relationship_authority,confidence,lifecycle_status,data_classification
REL-000232,APP-0066,SUPPORTS,CAP-0032,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000233,APP-0067,SUPPORTS,CAP-0033,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000234,APP-0067,SUPPORTS,CAP-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000235,APP-0068,SUPPORTS,CAP-0035,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000236,APP-0068,SUPPORTS,CAP-0036,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000237,APP-0069,SUPPORTS,CAP-0037,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000238,APP-0069,SUPPORTS,CAP-0038,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000239,APP-0070,SUPPORTS,CAP-0039,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000240,APP-0070,SUPPORTS,CAP-0040,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000241,APP-0071,SUPPORTS,CAP-0041,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000242,APP-0071,SUPPORTS,CAP-0042,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000243,APP-0072,SUPPORTS,CAP-0043,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000244,APP-0072,SUPPORTS,CAP-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000245,APP-0073,SUPPORTS,CAP-0045,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000246,APP-0073,SUPPORTS,CAP-0046,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000247,APP-0074,SUPPORTS,CAP-0047,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000248,APP-0074,SUPPORTS,CAP-0048,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000249,APP-0075,SUPPORTS,CAP-0049,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000250,APP-0075,SUPPORTS,CAP-0050,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000251,APP-0076,SUPPORTS,CAP-0051,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000252,APP-0076,SUPPORTS,CAP-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000253,APP-0077,SUPPORTS,CAP-0053,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000254,APP-0077,SUPPORTS,CAP-0054,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000255,APP-0078,SUPPORTS,CAP-0055,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000256,APP-0078,SUPPORTS,CAP-0056,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000257,APP-0079,SUPPORTS,CAP-0057,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000258,APP-0079,SUPPORTS,CAP-0058,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000259,APP-0080,SUPPORTS,CAP-0059,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000260,APP-0080,SUPPORTS,CAP-0060,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000261,APP-0081,SUPPORTS,CAP-0061,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000262,APP-0081,SUPPORTS,CAP-0062,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000263,APP-0082,SUPPORTS,CAP-0063,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000264,APP-0082,SUPPORTS,CAP-0064,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000265,APP-0083,SUPPORTS,CAP-0065,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000266,APP-0083,SUPPORTS,CAP-0066,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000267,APP-0084,SUPPORTS,CAP-0067,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000268,APP-0084,SUPPORTS,CAP-0068,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000269,APP-0085,SUPPORTS,CAP-0069,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000270,APP-0085,SUPPORTS,CAP-0070,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000271,APP-0086,SUPPORTS,CAP-0071,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000272,APP-0086,SUPPORTS,CAP-0072,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000273,APP-0087,SUPPORTS,CAP-0073,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000274,APP-0087,SUPPORTS,CAP-0074,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000275,APP-0088,SUPPORTS,CAP-0075,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000276,APP-0088,SUPPORTS,CAP-0076,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000277,APP-0089,SUPPORTS,CAP-0077,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000278,APP-0089,SUPPORTS,CAP-0078,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000279,APP-0090,SUPPORTS,CAP-0079,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000280,APP-0090,SUPPORTS,CAP-0080,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000281,APP-0091,SUPPORTS,CAP-0081,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000282,APP-0091,SUPPORTS,CAP-0082,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000283,APP-0092,SUPPORTS,CAP-0083,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000284,APP-0092,SUPPORTS,CAP-0084,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000285,APP-0093,SUPPORTS,CAP-0085,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000286,APP-0093,SUPPORTS,CAP-0086,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000287,APP-0094,SUPPORTS,CAP-0087,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000288,APP-0094,SUPPORTS,CAP-0088,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000289,APP-0095,SUPPORTS,CAP-0089,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000290,APP-0095,SUPPORTS,CAP-0090,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000291,APP-0096,SUPPORTS,CAP-0091,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000292,APP-0096,SUPPORTS,CAP-0092,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000293,APP-0097,SUPPORTS,CAP-0093,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000294,APP-0097,SUPPORTS,CAP-0094,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000295,APP-0098,SUPPORTS,CAP-0095,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000296,APP-0098,SUPPORTS,CAP-0096,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000297,APP-0099,SUPPORTS,CAP-0097,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000298,APP-0099,SUPPORTS,CAP-0098,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000299,APP-0100,SUPPORTS,CAP-0099,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000300,APP-0100,SUPPORTS,CAP-0100,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000301,APP-0101,SUPPORTS,CAP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000302,APP-0101,SUPPORTS,CAP-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000303,APP-0102,SUPPORTS,CAP-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000304,APP-0102,SUPPORTS,CAP-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000305,APP-0103,SUPPORTS,CAP-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000306,APP-0103,SUPPORTS,CAP-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000307,APP-0104,SUPPORTS,CAP-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000308,APP-0104,SUPPORTS,CAP-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000309,APP-0105,SUPPORTS,CAP-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000310,APP-0105,SUPPORTS,CAP-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000311,APP-0106,SUPPORTS,CAP-0011,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000312,APP-0106,SUPPORTS,CAP-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000313,APP-0107,SUPPORTS,CAP-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000314,APP-0107,SUPPORTS,CAP-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000315,APP-0108,SUPPORTS,CAP-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000316,APP-0108,SUPPORTS,CAP-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000317,APP-0109,SUPPORTS,CAP-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000318,APP-0109,SUPPORTS,CAP-0018,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000319,APP-0110,SUPPORTS,CAP-0019,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000320,APP-0110,SUPPORTS,CAP-0020,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000321,APP-0111,SUPPORTS,CAP-0021,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000322,APP-0111,SUPPORTS,CAP-0022,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000323,APP-0112,SUPPORTS,CAP-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000324,APP-0112,SUPPORTS,CAP-0024,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000325,APP-0113,SUPPORTS,CAP-0025,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000326,APP-0113,SUPPORTS,CAP-0026,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000327,APP-0114,SUPPORTS,CAP-0027,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000328,APP-0114,SUPPORTS,CAP-0028,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000329,APP-0115,SUPPORTS,CAP-0029,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000330,APP-0115,SUPPORTS,CAP-0030,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000331,APP-0116,SUPPORTS,CAP-0031,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000332,APP-0116,SUPPORTS,CAP-0032,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000333,APP-0117,SUPPORTS,CAP-0033,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000334,APP-0117,SUPPORTS,CAP-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000335,APP-0118,SUPPORTS,CAP-0035,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000336,APP-0118,SUPPORTS,CAP-0036,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000337,APP-0119,SUPPORTS,CAP-0037,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000338,APP-0119,SUPPORTS,CAP-0038,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000339,APP-0120,SUPPORTS,CAP-0039,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000340,APP-0120,SUPPORTS,CAP-0040,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000341,APP-0121,SUPPORTS,CAP-0041,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000342,APP-0121,SUPPORTS,CAP-0042,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000343,APP-0122,SUPPORTS,CAP-0043,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000344,APP-0122,SUPPORTS,CAP-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000345,APP-0123,SUPPORTS,CAP-0045,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000346,APP-0123,SUPPORTS,CAP-0046,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000347,APP-0124,SUPPORTS,CAP-0047,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000348,APP-0124,SUPPORTS,CAP-0048,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000349,APP-0125,SUPPORTS,CAP-0049,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000350,APP-0125,SUPPORTS,CAP-0050,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000351,APP-0126,SUPPORTS,CAP-0051,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000352,APP-0126,SUPPORTS,CAP-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000353,APP-0127,SUPPORTS,CAP-0053,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000354,APP-0127,SUPPORTS,CAP-0054,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000355,APP-0128,SUPPORTS,CAP-0055,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000356,APP-0128,SUPPORTS,CAP-0056,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000357,APP-0129,SUPPORTS,CAP-0057,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000358,APP-0129,SUPPORTS,CAP-0058,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000359,APP-0130,SUPPORTS,CAP-0059,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000360,APP-0130,SUPPORTS,CAP-0060,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000361,APP-0131,SUPPORTS,CAP-0061,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000362,APP-0131,SUPPORTS,CAP-0062,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000363,APP-0132,SUPPORTS,CAP-0063,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000364,APP-0132,SUPPORTS,CAP-0064,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000365,APP-0133,SUPPORTS,CAP-0065,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000366,APP-0133,SUPPORTS,CAP-0066,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000367,APP-0134,SUPPORTS,CAP-0067,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000368,APP-0134,SUPPORTS,CAP-0068,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000369,APP-0135,SUPPORTS,CAP-0069,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000370,APP-0135,SUPPORTS,CAP-0070,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000371,APP-0136,SUPPORTS,CAP-0071,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000372,APP-0136,SUPPORTS,CAP-0072,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000373,APP-0137,SUPPORTS,CAP-0073,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000374,APP-0137,SUPPORTS,CAP-0074,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000375,APP-0138,SUPPORTS,CAP-0075,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000376,APP-0138,SUPPORTS,CAP-0076,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000377,APP-0139,SUPPORTS,CAP-0077,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000378,APP-0139,SUPPORTS,CAP-0078,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000379,APP-0140,SUPPORTS,CAP-0079,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000380,APP-0140,SUPPORTS,CAP-0080,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000381,APP-0141,SUPPORTS,CAP-0081,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000382,APP-0141,SUPPORTS,CAP-0082,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000383,APP-0142,SUPPORTS,CAP-0083,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000384,APP-0142,SUPPORTS,CAP-0084,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000385,APP-0143,SUPPORTS,CAP-0085,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000386,APP-0143,SUPPORTS,CAP-0086,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000387,APP-0144,SUPPORTS,CAP-0087,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000388,APP-0144,SUPPORTS,CAP-0088,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000389,APP-0145,SUPPORTS,CAP-0089,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000390,APP-0145,SUPPORTS,CAP-0090,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000391,APP-0146,SUPPORTS,CAP-0091,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000392,APP-0146,SUPPORTS,CAP-0092,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000393,APP-0147,SUPPORTS,CAP-0093,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000394,APP-0147,SUPPORTS,CAP-0094,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000395,APP-0148,SUPPORTS,CAP-0095,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000396,APP-0148,SUPPORTS,CAP-0096,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000397,APP-0149,SUPPORTS,CAP-0097,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000398,APP-0149,SUPPORTS,CAP-0098,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000399,APP-0150,SUPPORTS,CAP-0099,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000400,APP-0150,SUPPORTS,CAP-0100,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000401,APP-0151,SUPPORTS,CAP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000402,APP-0151,SUPPORTS,CAP-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000403,APP-0152,SUPPORTS,CAP-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000404,APP-0152,SUPPORTS,CAP-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000405,APP-0153,SUPPORTS,CAP-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000406,APP-0153,SUPPORTS,CAP-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000407,APP-0154,SUPPORTS,CAP-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000408,APP-0154,SUPPORTS,CAP-0008,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000409,APP-0155,SUPPORTS,CAP-0009,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000410,APP-0155,SUPPORTS,CAP-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000411,APP-0156,SUPPORTS,CAP-0011,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000412,APP-0156,SUPPORTS,CAP-0012,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000413,APP-0157,SUPPORTS,CAP-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000414,APP-0157,SUPPORTS,CAP-0014,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000415,APP-0158,SUPPORTS,CAP-0015,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000416,APP-0158,SUPPORTS,CAP-0016,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000417,APP-0159,SUPPORTS,CAP-0017,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000418,APP-0159,SUPPORTS,CAP-0018,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000419,APP-0160,SUPPORTS,CAP-0019,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000420,APP-0160,SUPPORTS,CAP-0020,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000421,APP-0161,SUPPORTS,CAP-0021,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000422,APP-0161,SUPPORTS,CAP-0022,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000423,APP-0162,SUPPORTS,CAP-0023,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000424,APP-0162,SUPPORTS,CAP-0024,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000425,APP-0163,SUPPORTS,CAP-0025,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000426,APP-0163,SUPPORTS,CAP-0026,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000427,APP-0164,SUPPORTS,CAP-0027,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000428,APP-0164,SUPPORTS,CAP-0028,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000429,APP-0165,SUPPORTS,CAP-0029,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000430,APP-0165,SUPPORTS,CAP-0030,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000431,APP-0166,SUPPORTS,CAP-0031,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000432,APP-0166,SUPPORTS,CAP-0032,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000433,APP-0167,SUPPORTS,CAP-0033,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000434,APP-0167,SUPPORTS,CAP-0034,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000435,APP-0168,SUPPORTS,CAP-0035,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000436,APP-0168,SUPPORTS,CAP-0036,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000437,APP-0169,SUPPORTS,CAP-0037,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000438,APP-0169,SUPPORTS,CAP-0038,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000439,APP-0170,SUPPORTS,CAP-0039,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000440,APP-0170,SUPPORTS,CAP-0040,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000441,APP-0171,SUPPORTS,CAP-0041,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000442,APP-0171,SUPPORTS,CAP-0042,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000443,APP-0172,SUPPORTS,CAP-0043,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000444,APP-0172,SUPPORTS,CAP-0044,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000445,APP-0173,SUPPORTS,CAP-0045,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000446,APP-0173,SUPPORTS,CAP-0046,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000447,APP-0174,SUPPORTS,CAP-0047,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000448,APP-0174,SUPPORTS,CAP-0048,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000449,APP-0175,SUPPORTS,CAP-0049,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000450,APP-0175,SUPPORTS,CAP-0050,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000451,APP-0176,SUPPORTS,CAP-0051,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000452,APP-0176,SUPPORTS,CAP-0052,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000453,APP-0177,SUPPORTS,CAP-0053,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000454,APP-0177,SUPPORTS,CAP-0054,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000455,APP-0178,SUPPORTS,CAP-0055,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000456,APP-0178,SUPPORTS,CAP-0056,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000457,APP-0179,SUPPORTS,CAP-0057,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000458,APP-0179,SUPPORTS,CAP-0058,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000459,APP-0180,SUPPORTS,CAP-0059,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000460,APP-0180,SUPPORTS,CAP-0060,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000461,SVC-0001,IMPLEMENTS,APP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000462,SVC-0001,SUPPORTS,CAP-0001,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000463,SVC-0002,IMPLEMENTS,APP-0002,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000464,SVC-0002,SUPPORTS,CAP-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000465,SVC-0003,IMPLEMENTS,APP-0003,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000466,SVC-0003,SUPPORTS,CAP-0007,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000467,SVC-0004,IMPLEMENTS,APP-0004,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000468,SVC-0004,SUPPORTS,CAP-0010,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000469,SVC-0005,IMPLEMENTS,APP-0005,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000470,SVC-0005,SUPPORTS,CAP-0013,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
REL-000471,SVC-0006,IMPLEMENTS,APP-0006,AUTHORITATIVE,1.0,ACTIVE,SYNTHETIC
