incident_id,episode_id,observation_id,entity_id,entity_type,opened_at,region,business_unit,severity,symptom_category,onset_shape,blast_radius_band,support_team_id,recent_change_present,vendor_status_at_onset,short_description,state,data_classification
INC-000093,EP-000093,OBS-000093,SVC-0001,APPLICATION_SERVICE,2024-01-02T02:33:00+00:00,AP-SOUTH,Manufacturing,LOW,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000094,EP-000094,OBS-000094,SVC-0002,APPLICATION_SERVICE,2024-01-02T02:50:00+00:00,LATAM,Security,LOW,latency increase,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000095,EP-000095,OBS-000095,SVC-0002,APPLICATION_SERVICE,2024-01-02T03:07:00+00:00,LATAM,Security,MEDIUM,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000096,EP-000096,OBS-000096,SVC-0002,APPLICATION_SERVICE,2024-01-02T03:24:00+00:00,LATAM,Security,HIGH,connection failure,BURST,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000097,EP-000097,OBS-000097,SVC-0001,APPLICATION_SERVICE,2024-01-02T03:41:00+00:00,AP-SOUTH,Manufacturing,HIGH,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000098,EP-000098,OBS-000098,SVC-0002,APPLICATION_SERVICE,2024-01-02T03:58:00+00:00,LATAM,Security,LOW,transaction failure,BURST,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000099,EP-000099,OBS-000099,SVC-0002,APPLICATION_SERVICE,2024-01-02T04:15:00+00:00,LATAM,Security,MEDIUM,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000100,EP-000100,OBS-000100,SVC-0002,APPLICATION_SERVICE,2024-01-02T04:32:00+00:00,LATAM,Security,MEDIUM,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000101,EP-000101,OBS-000101,SVC-0001,APPLICATION_SERVICE,2024-01-02T04:49:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,service degradation,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000102,EP-000102,OBS-000102,SVC-0002,APPLICATION_SERVICE,2024-01-02T05:06:00+00:00,LATAM,Security,LOW,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000103,EP-000103,OBS-000103,SVC-0002,APPLICATION_SERVICE,2024-01-02T05:23:00+00:00,LATAM,Security,HIGH,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000104,EP-000104,OBS-000104,SVC-0002,APPLICATION_SERVICE,2024-01-02T05:40:00+00:00,LATAM,Security,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000105,EP-000105,OBS-000105,SVC-0001,APPLICATION_SERVICE,2024-01-02T05:57:00+00:00,AP-SOUTH,Manufacturing,LOW,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000106,EP-000106,OBS-000106,SVC-0002,APPLICATION_SERVICE,2024-01-02T06:14:00+00:00,LATAM,Security,MEDIUM,queue delay,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000107,EP-000107,OBS-000107,SVC-0002,APPLICATION_SERVICE,2024-01-02T06:31:00+00:00,LATAM,Security,HIGH,latency increase,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000108,EP-000108,OBS-000108,SVC-0002,APPLICATION_SERVICE,2024-01-02T06:48:00+00:00,LATAM,Security,MEDIUM,request timeout,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000109,EP-000109,OBS-000109,SVC-0001,APPLICATION_SERVICE,2024-01-02T07:05:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000110,EP-000110,OBS-000110,SVC-0002,APPLICATION_SERVICE,2024-01-02T07:22:00+00:00,LATAM,Security,MEDIUM,request timeout,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000111,EP-000111,OBS-000111,SVC-0002,APPLICATION_SERVICE,2024-01-02T07:39:00+00:00,LATAM,Security,MEDIUM,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000112,EP-000112,OBS-000112,SVC-0002,APPLICATION_SERVICE,2024-01-02T07:56:00+00:00,LATAM,Security,MEDIUM,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000113,EP-000113,OBS-000113,SVC-0001,APPLICATION_SERVICE,2024-01-02T08:13:00+00:00,AP-SOUTH,Manufacturing,HIGH,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000114,EP-000114,OBS-000114,SVC-0002,APPLICATION_SERVICE,2024-01-02T08:30:00+00:00,LATAM,Security,LOW,service degradation,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000115,EP-000115,OBS-000115,SVC-0002,APPLICATION_SERVICE,2024-01-02T08:47:00+00:00,LATAM,Security,LOW,request timeout,STEP,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000116,EP-000116,OBS-000116,SVC-0002,APPLICATION_SERVICE,2024-01-02T09:04:00+00:00,LATAM,Security,LOW,request timeout,BURST,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000117,EP-000117,OBS-000117,SVC-0001,APPLICATION_SERVICE,2024-01-02T09:21:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000118,EP-000118,OBS-000118,SVC-0002,APPLICATION_SERVICE,2024-01-02T09:38:00+00:00,LATAM,Security,LOW,queue delay,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000119,EP-000119,OBS-000119,SVC-0002,APPLICATION_SERVICE,2024-01-02T09:55:00+00:00,LATAM,Security,HIGH,connection failure,BURST,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000120,EP-000120,OBS-000120,SVC-0002,APPLICATION_SERVICE,2024-01-02T10:12:00+00:00,LATAM,Security,LOW,queue delay,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000121,EP-000121,OBS-000121,SVC-0001,APPLICATION_SERVICE,2024-01-02T10:29:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000122,EP-000122,OBS-000122,SVC-0002,APPLICATION_SERVICE,2024-01-02T10:46:00+00:00,LATAM,Security,HIGH,connection failure,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000123,EP-000123,OBS-000123,SVC-0002,APPLICATION_SERVICE,2024-01-02T11:03:00+00:00,LATAM,Security,MEDIUM,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000124,EP-000124,OBS-000124,SVC-0002,APPLICATION_SERVICE,2024-01-02T11:20:00+00:00,LATAM,Security,MEDIUM,transaction failure,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000125,EP-000125,OBS-000125,SVC-0001,APPLICATION_SERVICE,2024-01-02T11:37:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,queue delay,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000126,EP-000126,OBS-000126,SVC-0002,APPLICATION_SERVICE,2024-01-02T11:54:00+00:00,LATAM,Security,HIGH,queue delay,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000127,EP-000127,OBS-000127,SVC-0002,APPLICATION_SERVICE,2024-01-02T12:11:00+00:00,LATAM,Security,MEDIUM,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000128,EP-000128,OBS-000128,SVC-0002,APPLICATION_SERVICE,2024-01-02T12:28:00+00:00,LATAM,Security,MEDIUM,connection failure,BURST,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000129,EP-000129,OBS-000129,SVC-0001,APPLICATION_SERVICE,2024-01-02T12:45:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,service degradation,GRADUAL,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000130,EP-000130,OBS-000130,SVC-0002,APPLICATION_SERVICE,2024-01-02T13:02:00+00:00,LATAM,Security,LOW,authentication failure,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Authentication Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000131,EP-000131,OBS-000131,SVC-0002,APPLICATION_SERVICE,2024-01-02T13:19:00+00:00,LATAM,Security,MEDIUM,service degradation,BURST,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000132,EP-000132,OBS-000132,SVC-0002,APPLICATION_SERVICE,2024-01-02T13:36:00+00:00,LATAM,Security,LOW,queue delay,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000133,EP-000133,OBS-000133,SVC-0002,APPLICATION_SERVICE,2024-01-02T13:53:00+00:00,LATAM,Security,CRITICAL,service degradation,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000134,EP-000134,OBS-000134,SVC-0001,APPLICATION_SERVICE,2024-01-02T14:10:00+00:00,AP-SOUTH,Manufacturing,LOW,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000135,EP-000135,OBS-000135,SVC-0002,APPLICATION_SERVICE,2024-01-02T14:27:00+00:00,LATAM,Security,HIGH,request timeout,BURST,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000136,EP-000136,OBS-000136,SVC-0001,APPLICATION_SERVICE,2024-01-02T14:44:00+00:00,AP-SOUTH,Manufacturing,LOW,authentication failure,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000137,EP-000137,OBS-000137,SVC-0002,APPLICATION_SERVICE,2024-01-02T15:01:00+00:00,LATAM,Security,MEDIUM,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000138,EP-000138,OBS-000138,SVC-0001,APPLICATION_SERVICE,2024-01-02T15:18:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,True,UNKNOWN,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000139,EP-000139,OBS-000139,SVC-0002,APPLICATION_SERVICE,2024-01-02T15:35:00+00:00,LATAM,Security,CRITICAL,transaction failure,BURST,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000140,EP-000140,OBS-000140,SVC-0001,APPLICATION_SERVICE,2024-01-02T15:52:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,queue delay,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000141,EP-000141,OBS-000141,SVC-0002,APPLICATION_SERVICE,2024-01-02T16:09:00+00:00,LATAM,Security,LOW,request timeout,GRADUAL,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000142,EP-000142,OBS-000142,SVC-0001,APPLICATION_SERVICE,2024-01-02T16:26:00+00:00,AP-SOUTH,Manufacturing,LOW,connection failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000143,EP-000143,OBS-000143,SVC-0002,APPLICATION_SERVICE,2024-01-02T16:43:00+00:00,LATAM,Security,MEDIUM,transaction failure,GRADUAL,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000144,EP-000144,OBS-000144,SVC-0001,APPLICATION_SERVICE,2024-01-02T17:00:00+00:00,AP-SOUTH,Manufacturing,HIGH,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000145,EP-000145,OBS-000145,SVC-0002,APPLICATION_SERVICE,2024-01-02T17:17:00+00:00,LATAM,Security,MEDIUM,service degradation,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000146,EP-000146,OBS-000146,SVC-0001,APPLICATION_SERVICE,2024-01-02T17:34:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,latency increase,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Latency Increase affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000147,EP-000147,OBS-000147,SVC-0002,APPLICATION_SERVICE,2024-01-02T17:51:00+00:00,LATAM,Security,LOW,transaction failure,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000148,EP-000148,OBS-000148,SVC-0001,APPLICATION_SERVICE,2024-01-02T18:08:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,authentication failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000149,EP-000149,OBS-000149,SVC-0002,APPLICATION_SERVICE,2024-01-02T18:25:00+00:00,LATAM,Security,MEDIUM,latency increase,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000150,EP-000150,OBS-000150,SVC-0001,APPLICATION_SERVICE,2024-01-02T18:42:00+00:00,AP-SOUTH,Manufacturing,HIGH,request timeout,BURST,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000151,EP-000151,OBS-000151,SVC-0002,APPLICATION_SERVICE,2024-01-02T18:59:00+00:00,LATAM,Security,LOW,transaction failure,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000152,EP-000152,OBS-000152,SVC-0001,APPLICATION_SERVICE,2024-01-02T19:16:00+00:00,AP-SOUTH,Manufacturing,HIGH,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000153,EP-000153,OBS-000153,SVC-0002,APPLICATION_SERVICE,2024-01-02T19:33:00+00:00,LATAM,Security,MEDIUM,request timeout,PERIODIC,CROSS_PLATFORM,TEAM-0002,True,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000154,EP-000154,OBS-000154,SVC-0001,APPLICATION_SERVICE,2024-01-02T19:50:00+00:00,AP-SOUTH,Manufacturing,HIGH,queue delay,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,True,UNKNOWN,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000155,EP-000155,OBS-000155,SVC-0002,APPLICATION_SERVICE,2024-01-02T20:07:00+00:00,LATAM,Security,MEDIUM,service degradation,STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000156,EP-000156,OBS-000156,SVC-0001,APPLICATION_SERVICE,2024-01-02T20:24:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,latency increase,BURST,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Latency Increase affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000157,EP-000157,OBS-000157,SVC-0002,APPLICATION_SERVICE,2024-01-02T20:41:00+00:00,LATAM,Security,MEDIUM,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000158,EP-000158,OBS-000158,SVC-0001,APPLICATION_SERVICE,2024-01-02T20:58:00+00:00,AP-SOUTH,Manufacturing,CRITICAL,connection failure,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000159,EP-000159,OBS-000159,SVC-0002,APPLICATION_SERVICE,2024-01-02T21:15:00+00:00,LATAM,Security,MEDIUM,latency increase,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000160,EP-000160,OBS-000160,SVC-0001,APPLICATION_SERVICE,2024-01-02T21:32:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,authentication failure,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000161,EP-000161,OBS-000161,SVC-0002,APPLICATION_SERVICE,2024-01-02T21:49:00+00:00,LATAM,Security,MEDIUM,service degradation,BURST,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000162,EP-000162,OBS-000162,SVC-0001,APPLICATION_SERVICE,2024-01-02T22:06:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,connection failure,BURST,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Connection Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000163,EP-000163,OBS-000163,SVC-0002,APPLICATION_SERVICE,2024-01-02T22:23:00+00:00,LATAM,Security,MEDIUM,service degradation,STEP,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000164,EP-000164,OBS-000164,SVC-0001,APPLICATION_SERVICE,2024-01-02T22:40:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,transaction failure,STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Transaction Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000165,EP-000165,OBS-000165,SVC-0002,APPLICATION_SERVICE,2024-01-02T22:57:00+00:00,LATAM,Security,MEDIUM,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000166,EP-000166,OBS-000166,SVC-0001,APPLICATION_SERVICE,2024-01-02T23:14:00+00:00,AP-SOUTH,Manufacturing,HIGH,queue delay,STEP,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000167,EP-000167,OBS-000167,SVC-0002,APPLICATION_SERVICE,2024-01-02T23:31:00+00:00,LATAM,Security,HIGH,latency increase,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Latency Increase affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000168,EP-000168,OBS-000168,SVC-0001,APPLICATION_SERVICE,2024-01-02T23:48:00+00:00,AP-SOUTH,Manufacturing,HIGH,queue delay,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000169,EP-000169,OBS-000169,SVC-0002,APPLICATION_SERVICE,2024-01-03T00:05:00+00:00,LATAM,Security,LOW,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000170,EP-000170,OBS-000170,SVC-0001,APPLICATION_SERVICE,2024-01-03T00:22:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,request timeout,STEP,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000171,EP-000171,OBS-000171,SVC-0002,APPLICATION_SERVICE,2024-01-03T00:39:00+00:00,LATAM,Security,LOW,transaction failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Transaction Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000172,EP-000172,OBS-000172,SVC-0001,APPLICATION_SERVICE,2024-01-03T00:56:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Service Degradation affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000173,EP-000173,OBS-000173,SVC-0002,APPLICATION_SERVICE,2024-01-03T01:13:00+00:00,LATAM,Security,HIGH,request timeout,BURST,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000174,EP-000174,OBS-000174,SVC-0001,APPLICATION_SERVICE,2024-01-03T01:30:00+00:00,AP-SOUTH,Manufacturing,HIGH,latency increase,PERIODIC,CROSS_PLATFORM,TEAM-0001,False,NOT_CHECKED,Latency Increase affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000175,EP-000175,OBS-000175,SVC-0002,APPLICATION_SERVICE,2024-01-03T01:47:00+00:00,LATAM,Security,HIGH,request timeout,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Request Timeout affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000176,EP-000176,OBS-000176,SVC-0001,APPLICATION_SERVICE,2024-01-03T02:04:00+00:00,AP-SOUTH,Manufacturing,LOW,authentication failure,BURST,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Authentication Failure affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000177,EP-000177,OBS-000177,SVC-0002,APPLICATION_SERVICE,2024-01-03T02:21:00+00:00,LATAM,Security,MEDIUM,service degradation,POST_CHANGE_STEP,CROSS_PLATFORM,TEAM-0002,True,NOT_CHECKED,Service Degradation affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000178,EP-000178,OBS-000178,SVC-0001,APPLICATION_SERVICE,2024-01-03T02:38:00+00:00,AP-SOUTH,Manufacturing,LOW,request timeout,STEP,CROSS_PLATFORM,TEAM-0001,True,NOT_CHECKED,Request Timeout affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000179,EP-000179,OBS-000179,SVC-0002,APPLICATION_SERVICE,2024-01-03T02:55:00+00:00,LATAM,Security,CRITICAL,connection failure,PERIODIC,CROSS_PLATFORM,TEAM-0002,False,UNKNOWN,Connection Failure affecting Application Service 0002,CLOSED,SYNTHETIC
INC-000180,EP-000180,OBS-000180,SVC-0001,APPLICATION_SERVICE,2024-01-03T03:12:00+00:00,AP-SOUTH,Manufacturing,MEDIUM,queue delay,BURST,CROSS_PLATFORM,TEAM-0001,False,UNKNOWN,Queue Delay affecting Application Service 0001,CLOSED,SYNTHETIC
INC-000181,EP-000181,OBS-000181,SVC-0002,APPLICATION_SERVICE,2024-01-03T03:29:00+00:00,LATAM,Security,HIGH,queue delay,BURST,CROSS_PLATFORM,TEAM-0002,False,NOT_CHECKED,Queue Delay affecting Application Service 0002,CLOSED,SYNTHETIC
