episode_id,incident_id,true_cause_family,true_root_entity_id,true_pattern_id,correct_remediation,propagation_targets,change_id,cause_selection_stream,background_stream,data_classification
EP-000050,INC-000050,SECURE_GATEWAY_POLICY,POL-0025,KE-0030,ROLLBACK_GATEWAY_POLICY,"[""COMP-0338"", ""COMP-0416"", ""COMP-0446"", ""COMP-0498"", ""INFRA-0025"", ""INFRA-0095"", ""SVC-0016"", ""SVC-0066"", ""SVC-0155"", ""SVC-0164"", ""SVC-0191"", ""SVC-0236"", ""SVC-0242""]",CHG-000050,cause:29:3,background:EP-000050,SYNTHETIC
EP-000051,INC-000051,CONFIGURATION_DRIFT,COMP-0011,KE-0031,RESTORE_GOVERNED_CONFIGURATION,"[""APP-0011"", ""CAP-0031"", ""CLOUD-0011"", ""COMP-0096"", ""COMP-0109"", ""COMP-0158"", ""COMP-0168"", ""COMP-0209"", ""COMP-0237"", ""COMP-0400"", ""COMP-0454"", ""DATA-0011"", ""DATA-0048"", ""DATA-0059"", ""DATA-0108"", ""INFRA-0011"", ""INFRA-0023"", ""POL-0013"", ""POL-0033"", ""POL-0040"", ""POL-0047"", ""SVC-0011"", ""TEAM-0011"", ""VENDOR-0017""]",CHG-000051,cause:30:0,background:EP-000051,SYNTHETIC
EP-000052,INC-000052,CONFIGURATION_DRIFT,COMP-0018,KE-0031,RESTORE_GOVERNED_CONFIGURATION,"[""APP-0018"", ""CAP-0052"", ""CLOUD-0018"", ""COMP-0021"", ""COMP-0041"", ""COMP-0066"", ""COMP-0106"", ""COMP-0118"", ""COMP-0162"", ""COMP-0196"", ""COMP-0238"", ""COMP-0286"", ""COMP-0442"", ""DATA-0073"", ""INFRA-0015"", ""POL-0004"", ""POL-0014"", ""POL-0043"", ""POL-0048"", ""POL-0049"", ""POL-0067"", ""SVC-0018"", ""TEAM-0018"", ""VENDOR-0038""]",CHG-000052,cause:30:1,background:EP-000052,SYNTHETIC
EP-000053,INC-000053,CONFIGURATION_DRIFT,COMP-0025,KE-0031,RESTORE_GOVERNED_CONFIGURATION,"[""APP-0025"", ""CAP-0073"", ""CLOUD-0025"", ""COMP-0026"", ""COMP-0097"", ""COMP-0100"", ""COMP-0161"", ""COMP-0182"", ""COMP-0259"", ""COMP-0330"", ""COMP-0366"", ""COMP-0369"", ""DATA-0008"", ""DATA-0025"", ""DATA-0034"", ""DATA-0084"", ""INFRA-0025"", ""POL-0016"", ""POL-0023"", ""POL-0035"", ""POL-0037"", ""POL-0054"", ""POL-0068"", ""SVC-0025""]",CHG-000053,cause:30:2,background:EP-000053,SYNTHETIC
EP-000054,INC-000054,CONFIGURATION_DRIFT,COMP-0032,KE-0031,RESTORE_GOVERNED_CONFIGURATION,"[""APP-0032"", ""CAP-0094"", ""CLOUD-0032"", ""COMP-0052"", ""COMP-0281"", ""COMP-0332"", ""COMP-0367"", ""COMP-0386"", ""COMP-0397"", ""COMP-0462"", ""INFRA-0071"", ""POL-0007"", ""POL-0016"", ""POL-0036"", ""POL-0056"", ""POL-0061"", ""POL-0064"", ""SVC-0032"", ""SVC-0037"", ""SVC-0109"", ""SVC-0154"", ""SVC-0295"", ""TEAM-0032"", ""VENDOR-0036""]",CHG-000054,cause:30:3,background:EP-000054,SYNTHETIC
EP-000055,INC-000055,CONFIGURATION_DRIFT,COMP-0039,KE-0031,RESTORE_GOVERNED_CONFIGURATION,"[""APP-0039"", ""CAP-0015"", ""CLOUD-0039"", ""COMP-0044"", ""COMP-0070"", ""COMP-0088"", ""COMP-0276"", ""DATA-0039"", ""DATA-0103"", ""DATA-0112"", ""DATA-0150"", ""INFRA-0112"", ""POL-0046"", ""POL-0052"", ""POL-0055"", ""POL-0063"", ""POL-0068"", ""SVC-0039"", ""TEAM-0039"", ""VENDOR-0030""]",,cause:30:4,background:EP-000055,SYNTHETIC
EP-000056,INC-000056,CAPACITY_EXHAUSTION,CLOUD-0178,KE-0032,SCALE_CAPACITY,"[""COMP-0164"", ""COMP-0178"", ""COMP-0190"", ""COMP-0252"", ""INFRA-0028"", ""INFRA-0062"", ""POL-0002"", ""POL-0008"", ""POL-0031"", ""POL-0040"", ""POL-0042"", ""POL-0061"", ""SVC-0023"", ""SVC-0031"", ""SVC-0042"", ""SVC-0061"", ""SVC-0073"", ""SVC-0178"", ""SVC-0187"", ""SVC-0189"", ""SVC-0223"", ""TEAM-0003"", ""TEAM-0055""]",,cause:31:0,background:EP-000056,SYNTHETIC
EP-000057,INC-000057,CAPACITY_EXHAUSTION,CLOUD-0185,KE-0032,SCALE_CAPACITY,"[""COMP-0061"", ""COMP-0065"", ""COMP-0147"", ""COMP-0185"", ""COMP-0417"", ""COMP-0471"", ""INFRA-0137"", ""POL-0020"", ""POL-0032"", ""POL-0037"", ""POL-0065"", ""POL-0066"", ""SVC-0007"", ""SVC-0062"", ""SVC-0077"", ""SVC-0081"", ""SVC-0120"", ""SVC-0152"", ""SVC-0160"", ""SVC-0161"", ""SVC-0185"", ""SVC-0257"", ""SVC-0281"", ""TEAM-0033""]",CHG-000057,cause:31:1,background:EP-000057,SYNTHETIC
EP-000058,INC-000058,CAPACITY_EXHAUSTION,CLOUD-0192,KE-0032,SCALE_CAPACITY,"[""COMP-0081"", ""COMP-0192"", ""COMP-0307"", ""COMP-0332"", ""COMP-0442"", ""INFRA-0040"", ""INFRA-0065"", ""INFRA-0126"", ""POL-0004"", ""POL-0006"", ""POL-0045"", ""POL-0057"", ""POL-0064"", ""SVC-0054"", ""SVC-0094"", ""SVC-0133"", ""SVC-0140"", ""SVC-0192"", ""SVC-0252"", ""SVC-0275"", ""TEAM-0009"", ""TEAM-0011"", ""TEAM-0079""]",,cause:31:2,background:EP-000058,SYNTHETIC
EP-000059,INC-000059,CAPACITY_EXHAUSTION,CLOUD-0199,KE-0032,SCALE_CAPACITY,"[""COMP-0038"", ""COMP-0116"", ""COMP-0199"", ""COMP-0230"", ""COMP-0260"", ""COMP-0411"", ""COMP-0492"", ""INFRA-0005"", ""INFRA-0009"", ""INFRA-0140"", ""POL-0004"", ""POL-0011"", ""POL-0026"", ""POL-0037"", ""POL-0065"", ""SVC-0029"", ""SVC-0045"", ""SVC-0107"", ""SVC-0139"", ""SVC-0199"", ""SVC-0214"", ""SVC-0248"", ""TEAM-0009"", ""TEAM-0017"", ""TEAM-0039""]",CHG-000059,cause:31:3,background:EP-000059,SYNTHETIC
EP-000060,INC-000060,CAPACITY_EXHAUSTION,CLOUD-0206,KE-0032,SCALE_CAPACITY,"[""COMP-0206"", ""INFRA-0071"", ""INFRA-0098"", ""INFRA-0102"", ""INFRA-0107"", ""INFRA-0134"", ""POL-0024"", ""POL-0032"", ""POL-0057"", ""POL-0058"", ""POL-0064"", ""SVC-0024"", ""SVC-0206"", ""SVC-0288"", ""TEAM-0021"", ""TEAM-0027"", ""TEAM-0075"", ""TEAM-0083"", ""TEAM-0093""]",,cause:31:4,background:EP-000060,SYNTHETIC
EP-000061,INC-000061,CAPACITY_EXHAUSTION,CLOUD-0213,KE-0032,SCALE_CAPACITY,"[""COMP-0084"", ""COMP-0164"", ""COMP-0213"", ""COMP-0216"", ""COMP-0233"", ""COMP-0245"", ""COMP-0361"", ""INFRA-0106"", ""POL-0013"", ""POL-0017"", ""POL-0036"", ""POL-0037"", ""POL-0057"", ""SVC-0043"", ""SVC-0074"", ""SVC-0113"", ""SVC-0180"", ""SVC-0181"", ""SVC-0196"", ""SVC-0213"", ""SVC-0217"", ""SVC-0237"", ""SVC-0291"", ""TEAM-0091""]",,cause:31:5,background:EP-000061,SYNTHETIC
EP-000062,INC-000062,CAPACITY_EXHAUSTION,CLOUD-0220,KE-0032,SCALE_CAPACITY,"[""COMP-0146"", ""COMP-0220"", ""COMP-0231"", ""COMP-0254"", ""COMP-0268"", ""COMP-0480"", ""COMP-0492"", ""INFRA-0027"", ""INFRA-0050"", ""INFRA-0054"", ""INFRA-0063"", ""INFRA-0091"", ""INFRA-0132"", ""POL-0016"", ""POL-0026"", ""POL-0034"", ""POL-0058"", ""POL-0064"", ""SVC-0220"", ""TEAM-0005"", ""TEAM-0023"", ""TEAM-0053"", ""TEAM-0061"", ""TEAM-0099"", ""TEAM-0107""]",,cause:31:6,background:EP-000062,SYNTHETIC
EP-000063,INC-000063,CAPACITY_EXHAUSTION,CLOUD-0227,KE-0032,SCALE_CAPACITY,"[""COMP-0227"", ""INFRA-0008"", ""INFRA-0038"", ""SVC-0005"", ""SVC-0058"", ""SVC-0182"", ""SVC-0196"", ""SVC-0213"", ""SVC-0227"", ""SVC-0241"", ""SVC-0265"", ""SVC-0295"", ""TEAM-0015"", ""TEAM-0075""]",,cause:31:7,background:EP-000063,SYNTHETIC
EP-000064,INC-000064,CERTIFICATE_EXPIRY,COMP-0045,KE-0033,ROTATE_CERTIFICATE,"[""APP-0045"", ""CAP-0033"", ""CLOUD-0045"", ""COMP-0035"", ""COMP-0072"", ""COMP-0085"", ""COMP-0118"", ""COMP-0180"", ""COMP-0235"", ""COMP-0456"", ""COMP-0471"", ""DATA-0027"", ""DATA-0038"", ""DATA-0045"", ""DATA-0131"", ""DATA-0146"", ""INFRA-0041"", ""POL-0005"", ""POL-0027"", ""POL-0037"", ""POL-0049"", ""SVC-0045"", ""TEAM-0045"", ""VENDOR-0045""]",,cause:32:0,background:EP-000064,SYNTHETIC
EP-000065,INC-000065,CERTIFICATE_EXPIRY,COMP-0052,KE-0033,ROTATE_CERTIFICATE,"[""APP-0052"", ""CAP-0054"", ""CLOUD-0052"", ""COMP-0032"", ""COMP-0040"", ""COMP-0116"", ""COMP-0236"", ""COMP-0331"", ""COMP-0340"", ""COMP-0341"", ""COMP-0359"", ""COMP-0386"", ""COMP-0397"", ""COMP-0470"", ""DATA-0133"", ""INFRA-0052"", ""POL-0004"", ""POL-0007"", ""POL-0031"", ""POL-0045"", ""POL-0055"", ""POL-0062"", ""SVC-0052"", ""TEAM-0052""]",,cause:32:1,background:EP-000065,SYNTHETIC
EP-000066,INC-000066,CERTIFICATE_EXPIRY,COMP-0059,KE-0033,ROTATE_CERTIFICATE,"[""APP-0059"", ""CAP-0075"", ""CLOUD-0059"", ""COMP-0023"", ""COMP-0029"", ""COMP-0069"", ""COMP-0073"", ""COMP-0172"", ""COMP-0237"", ""COMP-0303"", ""COMP-0356"", ""COMP-0364"", ""COMP-0418"", ""DATA-0001"", ""DATA-0059"", ""DATA-0095"", ""DATA-0145"", ""INFRA-0115"", ""POL-0018"", ""POL-0037"", ""POL-0041"", ""SVC-0059"", ""SVC-0235"", ""TEAM-0059""]",CHG-000066,cause:32:2,background:EP-000066,SYNTHETIC
EP-000067,INC-000067,CERTIFICATE_EXPIRY,COMP-0066,KE-0033,ROTATE_CERTIFICATE,"[""APP-0066"", ""CAP-0096"", ""CLOUD-0066"", ""COMP-0014"", ""COMP-0021"", ""COMP-0162"", ""COMP-0289"", ""COMP-0307"", ""COMP-0321"", ""COMP-0421"", ""COMP-0431"", ""COMP-0442"", ""DATA-0026"", ""DATA-0061"", ""DATA-0091"", ""INFRA-0066"", ""POL-0006"", ""POL-0057"", ""POL-0061"", ""POL-0064"", ""POL-0065"", ""POL-0067"", ""SVC-0066"", ""TEAM-0066""]",,cause:32:3,background:EP-000067,SYNTHETIC
EP-000068,INC-000068,CERTIFICATE_EXPIRY,COMP-0073,KE-0033,ROTATE_CERTIFICATE,"[""CLOUD-0073"", ""COMP-0003"", ""COMP-0023"", ""COMP-0029"", ""COMP-0059"", ""COMP-0279"", ""COMP-0346"", ""COMP-0436"", ""COMP-0463"", ""COMP-0464"", ""DATA-0018"", ""DATA-0046"", ""DATA-0051"", ""DATA-0073"", ""DATA-0099"", ""INFRA-0073"", ""POL-0033"", ""POL-0037"", ""POL-0040"", ""POL-0046"", ""POL-0052"", ""POL-0055"", ""POL-0070"", ""SVC-0073""]",CHG-000068,cause:32:4,background:EP-000068,SYNTHETIC
EP-000069,INC-000069,CERTIFICATE_EXPIRY,COMP-0080,KE-0033,ROTATE_CERTIFICATE,"[""APP-0080"", ""CAP-0038"", ""CLOUD-0080"", ""COMP-0003"", ""COMP-0010"", ""COMP-0073"", ""COMP-0150"", ""COMP-0160"", ""COMP-0320"", ""COMP-0402"", ""DATA-0027"", ""DATA-0049"", ""DATA-0081"", ""DATA-0113"", ""POL-0014"", ""POL-0028"", ""POL-0036"", ""POL-0052"", ""POL-0057"", ""SVC-0022"", ""SVC-0080"", ""TEAM-0080"", ""VENDOR-0021"", ""VENDOR-0045""]",,cause:32:5,background:EP-000069,SYNTHETIC
EP-000070,INC-000070,CERTIFICATE_EXPIRY,COMP-0087,KE-0033,ROTATE_CERTIFICATE,"[""APP-0087"", ""CAP-0059"", ""CLOUD-0087"", ""COMP-0024"", ""COMP-0071"", ""COMP-0215"", ""COMP-0260"", ""COMP-0267"", ""COMP-0276"", ""COMP-0389"", ""COMP-0447"", ""COMP-0457"", ""DATA-0057"", ""DATA-0087"", ""DATA-0092"", ""POL-0015"", ""POL-0019"", ""POL-0029"", ""POL-0035"", ""POL-0059"", ""POL-0069"", ""SVC-0087"", ""TEAM-0087"", ""VENDOR-0049""]",,cause:32:6,background:EP-000070,SYNTHETIC
EP-000071,INC-000071,CERTIFICATE_EXPIRY,COMP-0094,KE-0033,ROTATE_CERTIFICATE,"[""APP-0094"", ""CAP-0080"", ""CLOUD-0094"", ""INFRA-0004"", ""INFRA-0037"", ""INFRA-0094"", ""POL-0002"", ""POL-0042"", ""POL-0062"", ""SVC-0067"", ""SVC-0094"", ""SVC-0277"", ""TEAM-0094"", ""VENDOR-0013"", ""VENDOR-0021""]",CHG-000071,cause:32:7,background:EP-000071,SYNTHETIC
EP-000072,INC-000072,CERTIFICATE_EXPIRY,COMP-0101,KE-0033,ROTATE_CERTIFICATE,"[""APP-0101"", ""CAP-0001"", ""CLOUD-0101"", ""COMP-0028"", ""COMP-0073"", ""COMP-0119"", ""COMP-0336"", ""COMP-0343"", ""COMP-0346"", ""COMP-0417"", ""DATA-0029"", ""DATA-0101"", ""DATA-0127"", ""INFRA-0101"", ""POL-0006"", ""POL-0025"", ""POL-0045"", ""POL-0057"", ""POL-0063"", ""SVC-0020"", ""SVC-0101"", ""TEAM-0101"", ""VENDOR-0015"", ""VENDOR-0041""]",,cause:32:8,background:EP-000072,SYNTHETIC
EP-000073,INC-000073,CERTIFICATE_EXPIRY,COMP-0108,KE-0033,ROTATE_CERTIFICATE,"[""APP-0108"", ""CAP-0022"", ""CLOUD-0108"", ""COMP-0104"", ""COMP-0113"", ""COMP-0277"", ""COMP-0314"", ""COMP-0395"", ""COMP-0432"", ""COMP-0458"", ""COMP-0462"", ""COMP-0488"", ""DATA-0058"", ""DATA-0060"", ""DATA-0117"", ""INFRA-0060"", ""POL-0014"", ""POL-0026"", ""POL-0056"", ""POL-0061"", ""POL-0062"", ""SVC-0108"", ""SVC-0217"", ""TEAM-0108""]",,cause:32:9,background:EP-000073,SYNTHETIC
EP-000074,INC-000074,CERTIFICATE_EXPIRY,COMP-0115,KE-0033,ROTATE_CERTIFICATE,"[""APP-0115"", ""CAP-0043"", ""CLOUD-0115"", ""COMP-0029"", ""COMP-0034"", ""COMP-0113"", ""COMP-0260"", ""COMP-0369"", ""COMP-0401"", ""COMP-0431"", ""DATA-0024"", ""DATA-0115"", ""DATA-0125"", ""INFRA-0109"", ""INFRA-0115"", ""POL-0006"", ""POL-0007"", ""POL-0019"", ""POL-0020"", ""POL-0037"", ""POL-0043"", ""POL-0054"", ""SVC-0115"", ""TEAM-0115""]",,cause:32:10,background:EP-000074,SYNTHETIC
EP-000075,INC-000075,IDENTITY_DEGRADATION,VENDOR-0022,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0006"", ""SVC-0047"", ""SVC-0054"", ""SVC-0063"", ""SVC-0067"", ""SVC-0075"", ""SVC-0123"", ""SVC-0137"", ""SVC-0182"", ""SVC-0256"", ""SVC-0269"", ""SVC-0291""]",CHG-000075,cause:33:0,background:EP-000075,SYNTHETIC
EP-000076,INC-000076,IDENTITY_DEGRADATION,VENDOR-0029,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0007"", ""SVC-0029"", ""SVC-0047"", ""SVC-0053"", ""SVC-0065"", ""SVC-0089"", ""SVC-0099"", ""SVC-0149"", ""SVC-0209"", ""SVC-0211"", ""SVC-0266"", ""SVC-0269""]",,cause:33:1,background:EP-000076,SYNTHETIC
EP-000077,INC-000077,IDENTITY_DEGRADATION,VENDOR-0036,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0030"", ""SVC-0032"", ""SVC-0056"", ""SVC-0090"", ""SVC-0131"", ""SVC-0155"", ""SVC-0165"", ""SVC-0188"", ""SVC-0214"", ""SVC-0230"", ""SVC-0231"", ""SVC-0243"", ""SVC-0268""]",,cause:33:2,background:EP-000077,SYNTHETIC
EP-000078,INC-000078,IDENTITY_DEGRADATION,VENDOR-0043,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0007"", ""SVC-0046"", ""SVC-0049"", ""SVC-0056"", ""SVC-0066"", ""SVC-0076"", ""SVC-0113"", ""SVC-0117"", ""SVC-0201"", ""SVC-0226"", ""SVC-0227"", ""SVC-0274"", ""SVC-0294""]",,cause:33:3,background:EP-000078,SYNTHETIC
EP-000079,INC-000079,IDENTITY_DEGRADATION,VENDOR-0050,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0006"", ""SVC-0090"", ""SVC-0098"", ""SVC-0103"", ""SVC-0116"", ""SVC-0124"", ""SVC-0133"", ""SVC-0166"", ""SVC-0180"", ""SVC-0206"", ""SVC-0262"", ""SVC-0272""]",,cause:33:4,background:EP-000079,SYNTHETIC
EP-000080,INC-000080,IDENTITY_DEGRADATION,VENDOR-0057,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0015"", ""SVC-0057"", ""SVC-0102"", ""SVC-0117"", ""SVC-0131"", ""SVC-0171"", ""SVC-0177"", ""SVC-0194"", ""SVC-0208"", ""SVC-0228"", ""SVC-0237"", ""SVC-0275"", ""SVC-0297""]",CHG-000080,cause:33:5,background:EP-000080,SYNTHETIC
EP-000081,INC-000081,IDENTITY_DEGRADATION,VENDOR-0004,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0007"", ""SVC-0021"", ""SVC-0025"", ""SVC-0028"", ""SVC-0096"", ""SVC-0108"", ""SVC-0127"", ""SVC-0142"", ""SVC-0152"", ""SVC-0162"", ""SVC-0168"", ""SVC-0169"", ""SVC-0217""]",,cause:33:6,background:EP-000081,SYNTHETIC
EP-000082,INC-000082,IDENTITY_DEGRADATION,VENDOR-0011,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0004"", ""SVC-0014"", ""SVC-0048"", ""SVC-0075"", ""SVC-0079"", ""SVC-0091"", ""SVC-0121"", ""SVC-0145"", ""SVC-0165"", ""SVC-0215"", ""SVC-0266"", ""SVC-0284""]",,cause:33:7,background:EP-000082,SYNTHETIC
EP-000083,INC-000083,IDENTITY_DEGRADATION,VENDOR-0018,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0005"", ""SVC-0011"", ""SVC-0049"", ""SVC-0085"", ""SVC-0089"", ""SVC-0102"", ""SVC-0106"", ""SVC-0146"", ""SVC-0186"", ""SVC-0193"", ""SVC-0194"", ""SVC-0197"", ""SVC-0242""]",,cause:33:8,background:EP-000083,SYNTHETIC
EP-000084,INC-000084,IDENTITY_DEGRADATION,VENDOR-0025,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0025"", ""SVC-0080"", ""SVC-0085"", ""SVC-0086"", ""SVC-0137"", ""SVC-0142"", ""SVC-0145"", ""SVC-0189"", ""SVC-0205"", ""SVC-0246"", ""SVC-0265"", ""SVC-0291""]",,cause:33:9,background:EP-000084,SYNTHETIC
EP-000085,INC-000085,IDENTITY_DEGRADATION,VENDOR-0032,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0004"", ""SVC-0058"", ""SVC-0118"", ""SVC-0163"", ""SVC-0166"", ""SVC-0168"", ""SVC-0172"", ""SVC-0181"", ""SVC-0183"", ""SVC-0187"", ""SVC-0220"", ""SVC-0279"", ""SVC-0282""]",,cause:33:10,background:EP-000085,SYNTHETIC
EP-000086,INC-000086,IDENTITY_DEGRADATION,VENDOR-0039,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0022"", ""SVC-0051"", ""SVC-0070"", ""SVC-0104"", ""SVC-0146"", ""SVC-0178"", ""SVC-0192"", ""SVC-0201"", ""SVC-0204"", ""SVC-0205"", ""SVC-0227"", ""SVC-0254""]",,cause:33:11,background:EP-000086,SYNTHETIC
EP-000087,INC-000087,IDENTITY_DEGRADATION,VENDOR-0046,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0021"", ""SVC-0058"", ""SVC-0085"", ""SVC-0117"", ""SVC-0120"", ""SVC-0132"", ""SVC-0140"", ""SVC-0188"", ""SVC-0196"", ""SVC-0228"", ""SVC-0243"", ""SVC-0283"", ""SVC-0300""]",CHG-000087,cause:33:12,background:EP-000087,SYNTHETIC
EP-000088,INC-000088,IDENTITY_DEGRADATION,VENDOR-0053,KE-0034,RESTORE_IDENTITY_DEPENDENCY,"[""SVC-0012"", ""SVC-0035"", ""SVC-0037"", ""SVC-0053"", ""SVC-0113"", ""SVC-0165"", ""SVC-0173"", ""SVC-0233"", ""SVC-0256"", ""SVC-0259"", ""SVC-0293"", ""SVC-0294""]",,cause:33:13,background:EP-000088,SYNTHETIC
EP-000089,INC-000089,NETWORK_PATH_DEGRADATION,INFRA-0019,KE-0035,REROUTE_TRAFFIC,"[""APP-0070"", ""CAP-0008"", ""CLOUD-0046"", ""CLOUD-0064"", ""CLOUD-0347"", ""COMP-0019"", ""COMP-0439"", ""INFRA-0064"", ""POL-0019"", ""SVC-0014"", ""SVC-0046"", ""SVC-0070"", ""SVC-0090"", ""SVC-0114"", ""SVC-0119"", ""SVC-0137"", ""SVC-0183"", ""SVC-0187"", ""SVC-0198"", ""SVC-0213"", ""SVC-0245"", ""SVC-0255"", ""SVC-0263"", ""TEAM-0037"", ""TEAM-0070""]",,cause:34:0,background:EP-000089,SYNTHETIC
EP-000090,INC-000090,NETWORK_PATH_DEGRADATION,INFRA-0026,KE-0035,REROUTE_TRAFFIC,"[""CLOUD-0112"", ""CLOUD-0246"", ""CLOUD-0256"", ""CLOUD-0279"", ""CLOUD-0310"", ""COMP-0166"", ""POL-0026"", ""SVC-0002"", ""SVC-0010"", ""SVC-0026"", ""SVC-0042"", ""SVC-0045"", ""SVC-0050"", ""SVC-0051"", ""SVC-0061"", ""SVC-0068"", ""SVC-0126"", ""SVC-0137"", ""SVC-0152"", ""SVC-0166"", ""SVC-0189"", ""SVC-0240"", ""SVC-0265"", ""TEAM-0051""]",,cause:34:1,background:EP-000090,SYNTHETIC
EP-000091,INC-000091,NETWORK_PATH_DEGRADATION,INFRA-0033,KE-0035,REROUTE_TRAFFIC,"[""APP-0039"", ""CAP-0055"", ""CLOUD-0071"", ""CLOUD-0215"", ""CLOUD-0303"", ""CLOUD-0316"", ""COMP-0313"", ""INFRA-0031"", ""INFRA-0065"", ""INFRA-0069"", ""INFRA-0081"", ""POL-0033"", ""SVC-0009"", ""SVC-0019"", ""SVC-0036"", ""SVC-0046"", ""SVC-0167"", ""SVC-0219"", ""SVC-0235"", ""SVC-0295"", ""SVC-0297"", ""TEAM-0065"", ""TEAM-0099"", ""VENDOR-0031""]",CHG-000091,cause:34:2,background:EP-000091,SYNTHETIC
EP-000092,INC-000092,NETWORK_PATH_DEGRADATION,INFRA-0040,KE-0035,REROUTE_TRAFFIC,"[""APP-0133"", ""CLOUD-0088"", ""CLOUD-0164"", ""CLOUD-0245"", ""CLOUD-0251"", ""CLOUD-0348"", ""COMP-0040"", ""COMP-0460"", ""POL-0040"", ""SVC-0003"", ""SVC-0006"", ""SVC-0031"", ""SVC-0041"", ""SVC-0054"", ""SVC-0094"", ""SVC-0106"", ""SVC-0133"", ""SVC-0140"", ""SVC-0192"", ""SVC-0234"", ""SVC-0252"", ""SVC-0254"", ""SVC-0275"", ""SVC-0296"", ""TEAM-0079""]",,cause:34:3,background:EP-000092,SYNTHETIC
EP-000093,INC-000093,NETWORK_PATH_DEGRADATION,INFRA-0047,KE-0035,REROUTE_TRAFFIC,"[""APP-0124"", ""CAP-0070"", ""CLOUD-0029"", ""CLOUD-0070"", ""CLOUD-0073"", ""CLOUD-0107"", ""CLOUD-0275"", ""COMP-0187"", ""INFRA-0087"", ""INFRA-0128"", ""POL-0047"", ""SVC-0011"", ""SVC-0019"", ""SVC-0029"", ""SVC-0042"", ""SVC-0075"", ""SVC-0113"", ""SVC-0124"", ""SVC-0140"", ""SVC-0225"", ""SVC-0252"", ""SVC-0294"", ""TEAM-0004"", ""TEAM-0093""]",,cause:34:4,background:EP-000093,SYNTHETIC
EP-000094,INC-000094,NETWORK_PATH_DEGRADATION,INFRA-0054,KE-0035,REROUTE_TRAFFIC,"[""APP-0003"", ""CLOUD-0162"", ""CLOUD-0220"", ""CLOUD-0240"", ""COMP-0334"", ""POL-0054"", ""SVC-0009"", ""SVC-0020"", ""SVC-0055"", ""SVC-0059"", ""SVC-0085"", ""SVC-0086"", ""SVC-0099"", ""SVC-0108"", ""SVC-0110"", ""SVC-0157"", ""SVC-0174"", ""SVC-0177"", ""SVC-0183"", ""SVC-0185"", ""SVC-0269"", ""SVC-0283"", ""SVC-0289"", ""SVC-0300"", ""TEAM-0107""]",,cause:34:5,background:EP-000094,SYNTHETIC
EP-000095,INC-000095,NETWORK_PATH_DEGRADATION,INFRA-0061,KE-0035,REROUTE_TRAFFIC,"[""APP-0100"", ""CAP-0098"", ""CLOUD-0250"", ""CLOUD-0331"", ""COMP-0061"", ""COMP-0481"", ""POL-0061"", ""SVC-0012"", ""SVC-0037"", ""SVC-0061"", ""SVC-0070"", ""SVC-0072"", ""SVC-0100"", ""SVC-0130"", ""SVC-0155"", ""SVC-0185"", ""SVC-0197"", ""SVC-0201"", ""SVC-0226"", ""SVC-0230"", ""SVC-0237"", ""SVC-0238"", ""SVC-0284"", ""TEAM-0001"", ""TEAM-0100""]",,cause:34:6,background:EP-000095,SYNTHETIC
EP-000096,INC-000096,EXTERNAL_VENDOR_OUTAGE,VENDOR-0056,KE-0036,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0020"", ""SVC-0047"", ""SVC-0053"", ""SVC-0095"", ""SVC-0098"", ""SVC-0103"", ""SVC-0124"", ""SVC-0139"", ""SVC-0185"", ""SVC-0186"", ""SVC-0280"", ""SVC-0284""]",CHG-000096,cause:35:0,background:EP-000096,SYNTHETIC
EP-000097,INC-000097,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0036,WAIT_AND_FAILOVER,"[""SVC-0015"", ""SVC-0021"", ""SVC-0026"", ""SVC-0049"", ""SVC-0062"", ""SVC-0105"", ""SVC-0140"", ""SVC-0184"", ""SVC-0204"", ""SVC-0209"", ""SVC-0212"", ""SVC-0247""]",,cause:35:1,background:EP-000097,SYNTHETIC
EP-000098,INC-000098,EXTERNAL_VENDOR_OUTAGE,VENDOR-0010,KE-0036,WAIT_AND_FAILOVER,"[""SVC-0006"", ""SVC-0037"", ""SVC-0078"", ""SVC-0099"", ""SVC-0103"", ""SVC-0116"", ""SVC-0140"", ""SVC-0165"", ""SVC-0183"", ""SVC-0237"", ""SVC-0265"", ""SVC-0270""]",CHG-000098,cause:35:2,background:EP-000098,SYNTHETIC
